experiment_id,video_id,model_name,technique_name,rag_enabled,gt_total_calories,gt_total_protein_g,gt_total_fat_g,gt_total_carbohydrate_g,pred_total_calories,pred_total_protein_g,pred_total_fat_g,pred_total_carbohydrate_g
169,C7F03BqSAng,MedGemma 4B,zero-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,6613.2,25.7,365.2,944.5
170,C6uo2tySRev,MedGemma 4B,zero-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,409.4,18.1,25.3,60.9
171,DWArADckv2A,MedGemma 4B,zero-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,620.0,11.1,52.0,135.5
172,DV5BZafjOq4,MedGemma 4B,zero-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,805.0,9.3,52.6,116.9
173,DV2cZqiGRUl,MedGemma 4B,zero-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1415.0,52.2,128.1,40.0
174,DVxWajnjfAI,MedGemma 4B,zero-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,359.1,31.7,15.9,24.4
175,DVU9gqREi88,MedGemma 4B,zero-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,2512.8,61.0,177.6,110.3
176,DWDOV3Ukq2t,MedGemma 4B,zero-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,1916.0,11.9,69.2,315.0
177,DVxNpsVgbBG,MedGemma 4B,zero-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,404.0,34.2,18.6,23.0
178,DVutKvujazg,MedGemma 4B,zero-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,20579.0,15.8,21499.5,112.4
179,DVphyIijuJ_,MedGemma 4B,zero-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,2883.9,37.8,184.6,139.0
180,DVkdLI3FtfP,MedGemma 4B,zero-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,384.5,29.3,4.8,51.1
181,DSuE2wWEfXr,MedGemma 4B,zero-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,2432.5,65.7,140.5,141.2
182,DIxmuuyz0sC,MedGemma 4B,zero-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,4564.8,41.0,200.05,201.1
183,DE13y7pT_jx,MedGemma 4B,zero-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,5078.4,62.6,462.0,219.1
184,C67f7RfyFAV,MedGemma 4B,zero-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,550.0,14.0,36.5,88.5
185,C6I4GVsLgnf,MedGemma 4B,zero-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,1180.0,24.0,43.0,165.0
186,C3tobkQJ2nA,MedGemma 4B,zero-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,1526.4,24.1,82.3,180.6
187,C0suZXkxaBG,MedGemma 4B,zero-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,543.2,18.9,39.2,44.8
188,CxReOIZSoIV,MedGemma 4B,zero-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,,,,
189,DElwUdQz-v2,MedGemma 4B,zero-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,1995.0,73.5,68.9,299.0
190,C9YrfhUS2lK,MedGemma 4B,zero-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,2978.0,53.4,154.4,403.5
191,DVP2N0hkp7Y,MedGemma 4B,zero-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,1280.0,51.3,84.0,150.5
192,DR6OtTFksZm,MedGemma 4B,zero-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,430.7,42.3,19.2,75.3
193,DNMxd6Lzy1f,MedGemma 4B,zero-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,730.8,47.8,57.4,53.9
194,DGw2dWCzWyw,MedGemma 4B,zero-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,1106.8,11.4,69.1,117.3
195,DGuVfoxTYDz,MedGemma 4B,zero-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,362.4,8.4,21.6,66.8
196,CzTIQqfL2xY,MedGemma 4B,zero-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,276.5,25.8,17.5,32.4
197,CvyhUe2OHtM,MedGemma 4B,zero-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,1523.0,17.8,147.8,71.1
198,CveBqfspTjD,MedGemma 4B,zero-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,910.0,24.9,57.7,95.0
199,Ct0jllVrFj4,MedGemma 4B,zero-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,4360.0,133.8,218.4,473.4
200,CrGk9SDpNHM,MedGemma 4B,zero-shot,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,1088.0,59.1,80.4,70.3
201,DHKfyyITTE8,Llama 3.2 3B Instruct,few-shot,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,732.0,27.8,56.5,69.6
202,DHm89ozTqeU,Llama 3.2 3B Instruct,few-shot,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,1024.0,8.0,72.0,106.0
203,DF4Fc8TTel4,Llama 3.2 3B Instruct,few-shot,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,2517.0,56.7,140.7,286.4
204,DDQnLI_zd75,Llama 3.2 3B Instruct,few-shot,false,495.0,14.699999809265137,3.2000000029802322,100.5,3640.0,7.3,351.1,243.4
205,DCIwgyWvR4-,Llama 3.2 3B Instruct,few-shot,false,603.0,13.0,19.19999995827675,95.80000019073486,461.0,8.6,28.0,81.3
206,C_9nDkNOgWS,Llama 3.2 3B Instruct,few-shot,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,1215.0,29.7,98.7,54.2
207,C8f7YMXS75g,Llama 3.2 3B Instruct,few-shot,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,212.0,12.3,5.3,42.7
208,C7kt-JZyx8J,Llama 3.2 3B Instruct,few-shot,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,870.0,81.5,43.1,69.7
209,C7F03BqSAng,Llama 3.2 3B Instruct,few-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,931.0,24.3,56.8,96.7
210,C6uo2tySRev,Llama 3.2 3B Instruct,few-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,398.0,6.4,38.5,21.7
211,DWArADckv2A,Llama 3.2 3B Instruct,few-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,1216.0,30.6,85.0,136.2
212,DV5BZafjOq4,Llama 3.2 3B Instruct,few-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,391.0,1.3,37.5,27.8
213,DV2cZqiGRUl,Llama 3.2 3B Instruct,few-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1281.0,61.5,82.2,100.2
214,DVxWajnjfAI,Llama 3.2 3B Instruct,few-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,3753.8,309.1,313.4,55.1
215,DVU9gqREi88,Llama 3.2 3B Instruct,few-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,2319.0,75.4,195.0,80.4
216,DWDOV3Ukq2t,Llama 3.2 3B Instruct,few-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,563.0,14.5,32.8,109.5
217,DVxNpsVgbBG,Llama 3.2 3B Instruct,few-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,353.0,31.2,18.4,22.6
218,DVutKvujazg,Llama 3.2 3B Instruct,few-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,2129.0,20.7,88.5,293.7
219,DVphyIijuJ_,Llama 3.2 3B Instruct,few-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,1720.0,15.3,153.0,116.5
220,DVkdLI3FtfP,Llama 3.2 3B Instruct,few-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,873.0,51.8,58.9,59.2
221,DSuE2wWEfXr,Llama 3.2 3B Instruct,few-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,2780.0,45.2,212.5,115.3
222,DIxmuuyz0sC,Llama 3.2 3B Instruct,few-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1270.0,46.0,102.5,102.5
223,DE13y7pT_jx,Llama 3.2 3B Instruct,few-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,3750.0,71.6,230.5,366.7
224,C67f7RfyFAV,Llama 3.2 3B Instruct,few-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,1377.0,37.8,48.9,175.4
225,C6I4GVsLgnf,Llama 3.2 3B Instruct,few-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,1982.0,22.7,54.9,340.6
226,C3tobkQJ2nA,Llama 3.2 3B Instruct,few-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,1678.0,32.3,104.9,115.7
227,C0suZXkxaBG,Llama 3.2 3B Instruct,few-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,1650.0,29.1,109.5,159.0
228,CxReOIZSoIV,Llama 3.2 3B Instruct,few-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,1124.0,36.2,74.0,108.4
229,DElwUdQz-v2,Llama 3.2 3B Instruct,few-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,549.0,31.4,48.0,32.1
230,C9YrfhUS2lK,Llama 3.2 3B Instruct,few-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,355.0,13.0,20.5,32.5
231,DVP2N0hkp7Y,Llama 3.2 3B Instruct,few-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,1671.0,48.4,115.4,198.8
232,DR6OtTFksZm,Llama 3.2 3B Instruct,few-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,2897.0,47.0,52.0,355.0
233,DNMxd6Lzy1f,Llama 3.2 3B Instruct,few-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,1173.4,36.4,43.6,110.5
234,DGw2dWCzWyw,Llama 3.2 3B Instruct,few-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,467.0,4.2,37.5,43.9
235,DGuVfoxTYDz,Llama 3.2 3B Instruct,few-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,436.0,11.6,15.4,86.4
236,CzTIQqfL2xY,Llama 3.2 3B Instruct,few-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,706.0,57.0,61.6,45.7
237,CvyhUe2OHtM,Llama 3.2 3B Instruct,few-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,510.0,28.2,37.4,30.2
238,CveBqfspTjD,Llama 3.2 3B Instruct,few-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,1813.0,24.7,51.9,69.3
239,Ct0jllVrFj4,Llama 3.2 3B Instruct,few-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,397.0,38.6,25.8,8.3
240,CrGk9SDpNHM,Llama 3.2 3B Instruct,few-shot,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,660.0,43.8,49.0,46.7
241,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,few-shot,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,603.0,34.2,40.7,57.5
242,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,few-shot,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,1331.0,23.0,111.0,130.0
243,DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,few-shot,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,1671.0,33.9,74.4,236.4
244,DDQnLI_zd75,Phi-4-mini 3.8B Instruct,few-shot,false,495.0,14.699999809265137,3.2000000029802322,100.5,155.0,4.9,2.5,34.4
245,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,few-shot,false,603.0,13.0,19.19999995827675,95.80000019073486,578.7,12.3,33.5,85.3
246,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,few-shot,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,1205.0,27.6,89.4,47.8
247,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,few-shot,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,843.9,8.3,72.7,64.6
248,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,few-shot,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,385.2,45.1,11.5,55.7
249,C7F03BqSAng,Phi-4-mini 3.8B Instruct,few-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,650.0,21.9,50.6,65.6
250,C6uo2tySRev,Phi-4-mini 3.8B Instruct,few-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,4429.6,31.3,34265.2,153.4
251,DWArADckv2A,Phi-4-mini 3.8B Instruct,few-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,1409.0,19.4,77.7,178.3
252,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,few-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,1373.0,13.3,91.7,130.7
253,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,few-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1934.0,47.5,155.7,102.1
254,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,few-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,824.0,59.4,67.5,36.0
255,DVU9gqREi88,Phi-4-mini 3.8B Instruct,few-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,2255.0,49.9,214.9,92.5
256,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,few-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,3555.0,13.0,49.0,896.0
257,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,few-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,880.0,51.2,89.2,26.3
258,DVutKvujazg,Phi-4-mini 3.8B Instruct,few-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,2004.0,31.7,81.1,293.0
259,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,few-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,1652.0,47.0,134.6,102.5
260,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,few-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,1256.0,57.1,47.5,157.9
261,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,few-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,1034.0,60.8,65.3,42.2
262,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,few-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1285.0,58.6,102.4,110.5
263,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,few-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,3996.0,64.8,203.5,121.5
264,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,few-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,933.0,18.9,58.5,103.6
265,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,few-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,1032.0,34.9,58.9,88.0
266,C3tobkQJ2nA,Phi-4-mini 3.8B Instruct,few-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,1418.0,40.8,84.8,113.7
267,C0suZXkxaBG,Phi-4-mini 3.8B Instruct,few-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,454.0,10.3,31.4,42.6
268,CxReOIZSoIV,Phi-4-mini 3.8B Instruct,few-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,1683.0,42.2,129.1,90.7
269,DElwUdQz-v2,Phi-4-mini 3.8B Instruct,few-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,1049.9,155.0,47.9,65.0
270,C9YrfhUS2lK,Phi-4-mini 3.8B Instruct,few-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,550.0,18.2,37.0,47.7
271,DVP2N0hkp7Y,Phi-4-mini 3.8B Instruct,few-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,1094.0,24.3,95.4,60.6
272,DR6OtTFksZm,Phi-4-mini 3.8B Instruct,few-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,980.0,47.5,64.4,52.8
273,DNMxd6Lzy1f,Phi-4-mini 3.8B Instruct,few-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,659.0,65.6,42.2,39.2
274,DGw2dWCzWyw,Phi-4-mini 3.8B Instruct,few-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,514.0,14.9,36.9,43.7
275,DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,few-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,260.0,3.5,11.5,51.3
276,CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,few-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,915.0,38.8,54.2,123.2
277,CvyhUe2OHtM,Phi-4-mini 3.8B Instruct,few-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,1059.0,35.2,57.3,83.2
278,CveBqfspTjD,Phi-4-mini 3.8B Instruct,few-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,799.0,36.7,43.9,83.8
279,Ct0jllVrFj4,Phi-4-mini 3.8B Instruct,few-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,570.0,34.4,32.4,37.9
280,CrGk9SDpNHM,Phi-4-mini 3.8B Instruct,few-shot,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,554.0,46.1,39.8,25.5
281,DHKfyyITTE8,Qwen 2.5 3B Instruct,few-shot,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,686.2,20.1,66.4,39.7
282,DHm89ozTqeU,Qwen 2.5 3B Instruct,few-shot,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,1320.0,24.4,109.0,160.0
283,DF4Fc8TTel4,Qwen 2.5 3B Instruct,few-shot,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,4106.0,55.9,135.8,581.4
284,DDQnLI_zd75,Qwen 2.5 3B Instruct,few-shot,false,495.0,14.699999809265137,3.2000000029802322,100.5,573.0,12.9,25.0,89.5
285,DCIwgyWvR4-,Qwen 2.5 3B Instruct,few-shot,false,603.0,13.0,19.19999995827675,95.80000019073486,783.0,7.3,47.5,114.4
286,C_9nDkNOgWS,Qwen 2.5 3B Instruct,few-shot,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,1335.0,54.9,96.2,86.6
287,C8f7YMXS75g,Qwen 2.5 3B Instruct,few-shot,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,1488.0,1.5,169.4,3.9
288,C7kt-JZyx8J,Qwen 2.5 3B Instruct,few-shot,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,258.0,47.9,10.2,23.5
289,C7F03BqSAng,Qwen 2.5 3B Instruct,few-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,950.0,20.8,55.3,102.1
290,C6uo2tySRev,Qwen 2.5 3B Instruct,few-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,6676.0,15.0,530.0,408.5
291,DWArADckv2A,Qwen 2.5 3B Instruct,few-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,2016.0,13.5,148.9,207.5
292,DV5BZafjOq4,Qwen 2.5 3B Instruct,few-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,1441.0,6.3,142.5,112.7
293,DV2cZqiGRUl,Qwen 2.5 3B Instruct,few-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1780.0,60.2,73.7,294.8
294,DVxWajnjfAI,Qwen 2.5 3B Instruct,few-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,1386.0,75.3,133.0,47.9
295,DVU9gqREi88,Qwen 2.5 3B Instruct,few-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,2087.0,60.4,139.6,110.6
296,DWDOV3Ukq2t,Qwen 2.5 3B Instruct,few-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,1151.0,19.0,59.5,173.0
297,DVxNpsVgbBG,Qwen 2.5 3B Instruct,few-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,482.0,61.1,14.6,22.5
298,DVutKvujazg,Qwen 2.5 3B Instruct,few-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,3368.0,29.0,172.5,102.3
299,DVphyIijuJ_,Qwen 2.5 3B Instruct,few-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,1853.0,47.2,143.4,107.8
300,DVkdLI3FtfP,Qwen 2.5 3B Instruct,few-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,1272.0,48.6,53.1,175.2
301,DSuE2wWEfXr,Qwen 2.5 3B Instruct,few-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,1824.0,33.1,122.0,129.0
302,DIxmuuyz0sC,Qwen 2.5 3B Instruct,few-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1198.0,59.3,69.4,122.7
303,DE13y7pT_jx,Qwen 2.5 3B Instruct,few-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,29666.0,45.3,518.7,431.1
304,C67f7RfyFAV,Qwen 2.5 3B Instruct,few-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,580.0,18.0,47.1,66.7
305,C6I4GVsLgnf,Qwen 2.5 3B Instruct,few-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,828.0,26.5,26.5,109.1
306,C3tobkQJ2nA,Qwen 2.5 3B Instruct,few-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,1226.5,47.2,70.0,112.4
307,C0suZXkxaBG,Qwen 2.5 3B Instruct,few-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,1234.0,32.8,97.5,89.6
308,CxReOIZSoIV,Qwen 2.5 3B Instruct,few-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,2612.0,42.6,161.0,292.7
309,DElwUdQz-v2,Qwen 2.5 3B Instruct,few-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,7554.4,71.8,31.7,20048.2
310,C9YrfhUS2lK,Qwen 2.5 3B Instruct,few-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,686.0,20.3,33.5,65.0
311,DVP2N0hkp7Y,Qwen 2.5 3B Instruct,few-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,881.0,47.7,46.3,98.8
312,DR6OtTFksZm,Qwen 2.5 3B Instruct,few-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,1965.0,131.9,61.5,49.9
313,DNMxd6Lzy1f,Qwen 2.5 3B Instruct,few-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,1373.0,30.9,98.2,114.3
314,DGw2dWCzWyw,Qwen 2.5 3B Instruct,few-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,270.0,6.4,23.8,56.0
315,DGuVfoxTYDz,Qwen 2.5 3B Instruct,few-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,553.0,14.9,18.2,103.8
316,CzTIQqfL2xY,Qwen 2.5 3B Instruct,few-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,1128.0,26.9,83.3,57.5
317,CvyhUe2OHtM,Qwen 2.5 3B Instruct,few-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,682.0,26.8,51.0,33.2
318,CveBqfspTjD,Qwen 2.5 3B Instruct,few-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,1123.0,21.6,71.1,94.5
319,Ct0jllVrFj4,Qwen 2.5 3B Instruct,few-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,1447.5,74.8,92.0,86.0
320,CrGk9SDpNHM,Qwen 2.5 3B Instruct,few-shot,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,674.0,48.0,47.8,32.0
321,DHKfyyITTE8,Gemma-SEA-LION v4 4B,few-shot,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,651.0,16.2,65.8,29.4
322,DHm89ozTqeU,Gemma-SEA-LION v4 4B,few-shot,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,840.0,7.4,53.5,90.7
323,DF4Fc8TTel4,Gemma-SEA-LION v4 4B,few-shot,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,1839.0,42.6,112.5,236.7
324,DDQnLI_zd75,Gemma-SEA-LION v4 4B,few-shot,false,495.0,14.699999809265137,3.2000000029802322,100.5,705.0,15.2,22.6,44.9
325,DCIwgyWvR4-,Gemma-SEA-LION v4 4B,few-shot,false,603.0,13.0,19.19999995827675,95.80000019073486,841.0,18.6,78.5,40.7
326,C_9nDkNOgWS,Gemma-SEA-LION v4 4B,few-shot,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,1171.0,36.1,99.7,51.0
327,C8f7YMXS75g,Gemma-SEA-LION v4 4B,few-shot,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,4807.0,57.8,337.9,5173.6
328,C7kt-JZyx8J,Gemma-SEA-LION v4 4B,few-shot,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,415.0,33.4,12.6,36.2
329,C7F03BqSAng,Gemma-SEA-LION v4 4B,few-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,1209.0,24.4,93.9,146.5
330,C6uo2tySRev,Gemma-SEA-LION v4 4B,few-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,366.0,5.5,35.0,17.4
331,DWArADckv2A,Gemma-SEA-LION v4 4B,few-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,1159.0,12.2,80.3,131.2
332,DV5BZafjOq4,Gemma-SEA-LION v4 4B,few-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,891.0,8.2,71.0,99.8
333,DV2cZqiGRUl,Gemma-SEA-LION v4 4B,few-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1780.0,80.4,157.3,77.1
